,absolute_magnitude,relative_velocity,miss_distance,hazardous,max_diameter,min_diameter,orbit_id,orbit_uncertainty,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,semi_major_axis,inclination,ascending_node_longitude,orbital_period,perihelion_distance,perihelion_argument,aphelion_distance,perihelion_time,mean_anomaly,mean_motion,equinox,orb_year,orb_month,orb_day,cap_year,cap_month,cap_day
2079,-0.6360458134182486,0.6078918378905412,1.2912048338557345,1.0,0.0488135024548772,0.0488135024872523,83.0,-1.0740237465945617,-0.7704904833256431,-0.6754648593808121,0.2917293151920961,-0.0351260071131482,0.4098980352758606,-0.1851302534322066,-0.0344775682130053,0.3054493615674549,0.7570513507428801,0.1294343494705924,0.253091389793132,-0.0592950174819902,-0.0586862437628983,-0.7643548680091219,0,2017.0,4.0,6.0,2006.0,11.0,22.0
3166,-0.0781302751508103,-0.8238585420554234,-1.414541776225695,1.0,-0.2646780351332358,-0.2646780351546724,22.0,0.5890673710606594,-0.396681848468209,-1.5990870277465066,0.2917293151920961,1.154513712032245,2.323720530755696,-0.6327981327266975,-1.609767641728513,2.436146108446616,1.0206643278985938,1.5566777992659864,2.30249858012848,-0.3872141075666291,-0.136437291391673,-1.5126255346980206,0,2017.0,4.0,6.0,2011.0,9.0,8.0
2682,-0.426827486567959,-0.027094025391026,0.5220091496665454,0.0,-0.0963500102615907,-0.0963500101478173,103.0,-1.0740237465945617,0.0856070695385137,0.7662275874722123,0.2917293151920961,-1.5039369493890418,-0.7332116160582633,0.2492328609229365,0.1728701868878288,-0.6982674380212306,0.337517534894395,-1.5675045481022514,-0.9014798533420324,0.1438599083687079,-0.3852473132842339,0.6918655118283715,0,2017.0,4.0,6.0,2009.0,9.0,15.0
1786,-0.0083908328673808,-0.4810176176006863,0.5144583085587516,0.0,-0.2900006783434068,-0.2900006784166268,16.0,1.254303818122748,0.8504176181939105,-1.2445326809067396,0.2917293151920961,0.3569987795251108,1.4427343557896075,-0.4814087193304974,-0.422047574796961,1.3924856769444347,1.4961820792174825,0.2212844503099241,1.200768275212445,0.3193133616092382,1.529817814697316,-1.2749711033496378,0,2017.0,4.0,6.0,2005.0,8.0,8.0
2250,1.2469191282343546,-1.3751474416242029,-1.2294375897687453,0.0,-0.5024581436883838,-0.5024581437861815,14.0,0.2564491475296152,-0.6631125998438089,0.4400052089872217,0.2917293151920961,-1.5779108624418126,-0.537294183990977,-1.025484117416345,-0.3937059864581058,-0.5429736177771788,0.7592650954124611,1.134721036816262,-0.7964010580732287,0.4638618117431251,0.0924165492215494,0.3012477444239703,0,2017.0,4.0,6.0,2007.0,10.0,15.0
1661,-0.426827486567959,0.1591831258636448,-0.9751958041746156,0.0,-0.0963500102615907,-0.0963500101478173,16.0,1.254303818122748,-0.2094959160450777,-0.2124395479827603,0.2917293151920961,0.379323071829687,-0.1568832563028509,0.6998932364751418,0.4891712163907326,-0.2208994593718674,-0.3707998528293801,-1.0503993435538688,-0.075367883991886,0.3007188412627403,1.5171398405782988,-0.2472916232487889,0,2017.0,4.0,6.0,2004.0,10.0,22.0
143,-1.0544824671188266,-0.3068467107144179,0.6033044084551774,1.0,0.4924415539892485,0.4924415541146231,24.0,-1.0740237465945617,-0.5429707217996117,-0.3192915429207727,0.2917293151920961,0.0981266183354132,-0.0454768833333601,0.7167846159688465,1.7837528095053246,-0.1216940398283125,0.0335703197946171,-1.1431579577694413,-0.0592655570086403,0.2736466371340724,-1.682183051182605,-0.3711335755672626,0,2017.0,4.0,6.0,1995.0,11.0,15.0
2852,-0.4965669288513884,-0.6432903007357997,0.1100246513176061,1.0,-0.0523442998400344,-0.0523442999829946,30.0,-0.0761690760014289,-0.9010736610773026,0.9240771254488211,0.2917293151920961,-1.8583413211418196,-0.7992588936275217,-0.2840980776437744,-1.340718191702828,-0.7489148297114497,0.4640762906556775,1.608239520427848,-1.0081917709623367,0.1682362192029192,-0.5660558860823427,0.8468673483867433,0,2017.0,4.0,6.0,2010.0,4.0,22.0
1419,-1.4729191208194048,-0.96649431873015,0.7685731535325847,0.0,1.2633787495451945,1.2633787494707156,56.0,-1.0740237465945617,1.7240365451377195,-1.6015154821769158,-0.0979934232808684,0.8045275004935658,2.5148807477990647,-0.3776327762738668,-0.1465118841924843,2.675641517830791,1.864068528061928,-0.0790881558654551,2.2904564595591603,-0.0750068242500127,1.5938638965556386,-1.5511663089677694,0,2016.0,6.0,20.0,2003.0,8.0,22.0
867,-0.7406549768433934,0.8865452352348618,0.0362062277690647,1.0,0.1378959484553426,0.1378959484829329,37.0,-1.0740237465945617,-0.7624204365536719,0.8309863722831288,0.2917293151920961,-0.0186141465522549,-0.7873865618235089,0.311184554589028,0.7084923054820668,-0.7398754412586733,-0.8120115293108541,0.5807530266521744,-0.6565367382892726,0.1362111567181176,-0.2489381272177302,0.8180033527366097,0,2017.0,7.0,2.0,2000.0,6.0,8.0
752,-1.124221909402256,0.1898014596104858,0.2304465881007971,1.0,0.5932528123708437,0.593252812417226,34.0,-0.7414055230635174,-0.7380637470756163,1.5554752773552547,0.2917293151920961,-0.5364989850968315,-1.0550228790126088,-1.1271088430049998,-0.7872694557448584,-0.9365534315091788,-0.8445284462076971,-1.0748068691706651,-0.9442870665023396,0.3875667435599034,0.2691960512282577,1.600521014135655,0,2017.0,7.0,3.0,1999.0,10.0,8.0
2866,0.131088051699478,0.4444767053469682,-0.8918779052189294,0.0,-0.3341576606036615,-0.3341576605973111,22.0,-0.7414055230635174,-0.8760667963985509,2.1002585545770884,0.2917293151920961,1.1095408722558278,-1.2437400211664986,-0.6470403334027666,1.8106511390009152,-1.0659084807553114,-2.0070427722263915,-1.4803250811800428,-0.8448891840409404,0.1829269404968587,-0.2154893206110136,2.380106365858267,0,2017.0,4.0,6.0,2010.0,5.0,15.0
846,0.0613486094160485,-1.392904221805228,-0.3505503056837152,0.0,-0.3130952034597888,-0.3130952033125028,17.0,-0.7414055230635174,0.6236710675457465,-0.6787027986213583,0.2917293151920961,-0.5183982392382218,0.4692898614970869,-0.6911151360983584,-1.3608070785114288,0.3636298258670153,1.4030428887135804,-0.1971902727663941,0.1474987587313558,0.5723359514685146,0.2622919018788702,-0.805314275957761,0,2017.0,4.0,6.0,2000.0,4.0,22.0
2678,1.2817888493760687,0.4366018729057617,0.0824836292887083,0.0,-0.5047090837077591,-0.5047090837346814,6.0,1.586922041653792,-0.4599331230388768,2.0759740102729958,-4.3147934535583445,0.1850709255539478,-1.2286426549073424,0.4280919836099592,0.0711348358396823,-1.0558573093928625,-1.493503865507818,1.6925983454113662,-0.9643970688205572,-4.128430048469661,0.0037616956015688,2.3082990235990657,0,2017.0,4.0,6.0,2009.0,9.0,8.0
1529,-0.2176091597176705,0.9865621439939712,-0.0536354005547746,1.0,-0.2064677956954798,-0.2064677957618094,26.0,-0.7414055230635174,-0.6510113574624751,1.5198579457092511,0.2917293151920961,0.1506991706714733,-1.0667833122309955,0.7293557296985517,-0.1426310154358617,-0.9448463960246084,-1.27561652339159,0.4089195272017307,-0.8429556474383808,0.1796833952371585,-0.4149726239590007,1.6424803141826516,0,2017.0,4.0,6.0,2004.0,3.0,8.0
706,-0.5314366499931038,0.7207229221036063,0.8595306632606079,1.0,-0.0287740644154175,-0.0287740643893411,70.0,-1.0740237465945617,-0.5359680778802551,1.4405284343158788,0.2917293151920961,-0.3864782366573644,-1.0183064466966876,-0.6842503089001417,0.8396870493524143,-0.9104689365875478,-0.8828884476431051,-0.1997302528627081,-0.8934521311901013,0.2331272342670001,-1.137694508953907,1.4742949513101564,0,2017.0,4.0,6.0,1999.0,6.0,22.0
3279,-0.6709155345599628,0.0868219451209945,1.1251907973631732,1.0,0.0771511583442234,0.0771511583889217,19.0,-1.0740237465945617,-0.8036444971340599,-0.1031590986143391,0.2917293151920961,-0.0594209775168116,-0.2626680483304459,1.4677341436990086,-0.378325222602683,-0.3130899651527351,-0.0958714684102007,-0.8511584998750801,-0.2654424869572969,0.3294358362219307,1.3044223416711138,-0.1163165561875514,0,2017.0,4.0,6.0,2012.0,2.0,8.0
426,-0.8801338614102524,0.115504761000183,-0.7668235001311153,0.0,0.2775325870753677,0.2775325871532784,68.0,-1.0740237465945617,-0.3188598687690721,0.968598790006326,0.2917293151920961,-1.2591192213978422,-0.848698201470785,1.1370400840990142,-1.3829824027756237,-0.7862488400705892,-0.043529244143476,0.2635944513806248,-0.928287537442637,0.1389424572899674,-0.2035207832853054,0.9721347558686978,0,2017.0,4.0,6.0,1997.0,10.0,22.0
3074,0.5495247054000574,-0.5330814229112091,-1.5610115358384156,0.0,-0.4268446977299364,-0.4268446977381224,9.0,1.254303818122748,-0.658458023470112,0.8317958570932654,0.2917293151920961,-1.0863800248537006,-0.7724467685003558,0.4391109182724507,0.2865962407915969,-0.7284600849719336,-0.0323999499286349,-0.6240440132645383,-0.8468002125922254,0.14298539619806,-0.3348254279041815,0.7823205661903136,0,2017.0,4.0,6.0,2011.0,4.0,15.0
2956,0.131088051699478,-0.9289823958843586,-0.4532745614930675,0.0,-0.3341576606036615,-0.3341576605973111,14.0,-1.0740237465945617,-0.7171279962481537,0.3461049710113926,0.2917293151920961,-1.5377806298394388,-0.4911703003741608,-0.0405611104107805,0.3734496254779633,-0.5053409270459888,0.813100337845438,-1.3355817799756582,-0.7596050963260315,0.1999448263132198,-1.0628302668745042,0.2218842358236447,0,2017.0,8.0,29.0,2010.0,10.0,22.0
2453,-0.9150035825519678,0.91451740603116,-1.4551737541265255,0.0,0.3166494411864438,0.3166494411989117,50.0,-1.0740237465945617,-0.2839264856561427,-0.8835024555858813,0.2917293151920961,1.4780875363064614,0.4647541058133287,0.4916834323030259,-0.3843092853690905,0.3591670408967469,-0.9498404807915376,1.0071921120401164,0.7666252901794428,0.0008553761949848,-0.3892318574487208,-0.8022544372424582,0,2017.0,4.0,11.0,2008.0,8.0,15.0
1057,-0.2176091597176705,-1.0236539808931395,-1.443897250197855,0.0,-0.2064677956954798,-0.2064677957618094,28.0,0.9216855945917036,-0.1869579672882294,-1.268817225210833,0.2917293151920961,0.6104815358055541,1.4554864036362378,-0.714798286938152,0.9012657223410898,1.406860557023891,1.1190106722227249,-1.5001550786517877,1.3149419411409156,-0.017838328899016,-0.7796022072055144,-1.2793291300652705,0,2017.0,4.0,6.0,2001.0,7.0,8.0
198,-0.4965669288513884,0.4589873486191397,-1.4353267726905927,1.0,-0.0523442998400344,-0.0523442999829946,68.0,-1.0740237465945617,-0.7941942634768432,-0.7701745821667773,0.2917293151920961,0.9600998317230812,0.4466688573436596,-1.0501701719127268,1.7394195883792911,0.3414048126599019,-0.3579164032005896,1.093492866831232,0.5895782856327527,0.5761181236979599,0.2289152026575529,-0.7899434092547294,0,2017.0,4.0,6.0,1996.0,4.0,15.0
1861,0.4449155419749125,-0.8417618386447111,1.0523464106390503,0.0,-0.4082327368175143,-0.4082327367316655,39.0,0.9216855945917036,-0.913051598743451,0.2878220646815678,0.2917293151920961,-0.805904978869106,-0.4521716314672938,-0.9883527610801316,1.3429637778891532,-0.4732097711546258,0.2769108568723463,0.957568189603768,-0.5741836272562364,0.1620286276539365,-0.7762195960268897,0.1579785299037635,0,2017.0,4.0,6.0,2005.0,11.0,15.0
2592,-1.1939613516856855,-0.6100542621081816,-1.083791939689118,0.0,0.7037901590788732,0.703790159009345,49.0,-1.0740237465945617,0.2186704278118533,-0.8697412138135613,0.2917293151920961,0.1062427957776807,0.6876461488731711,-0.2091862271989016,-0.1438481271414598,0.5822405029922,0.9404150075956796,-1.27097042603644,0.5120242428051167,0.4877811516052783,0.7598843373803654,-0.9405462490288377,0,2017.0,4.0,6.0,2009.0,3.0,15.0
542,-1.7170071688114086,1.99609551838842,0.7062243312935333,1.0,1.9540993424760404,1.9540993424202957,34.0,-1.0740237465945617,-0.5449994434098578,-1.5205670011632706,0.2917293151920961,1.3315204419242448,1.063625918862255,3.834145742243245,0.9534177304911038,0.9754482955255274,-0.3049770987875714,-1.0771270288721997,1.2587432595064485,0.0776358532065599,-0.9783706727770956,-1.1281454491710965,0,2017.0,4.0,6.0,1998.0,7.0,8.0
720,-0.1478697174342398,-1.7176498177305044,0.4245837887381551,0.0,-0.2369123089876519,-0.2369123090878566,34.0,-1.0740237465945617,2.233601105710232,-1.1862497745769147,0.2917293151920961,-0.0346098636951285,1.3969718678211025,-0.9036330522204112,0.1901232601595584,1.3410828203061107,2.0402261325548854,-0.4526080080717435,1.0057730809317136,0.2651448306671639,-1.6738198196451846,-1.2590501677163488,0,2017.0,8.0,25.0,1999.0,8.0,8.0
740,-1.124221909402256,-0.3526781578297988,-1.4343727324011342,0.0,0.5932528123708437,0.593252812417226,61.0,-1.0740237465945617,-0.2515795858899692,-1.056732204955082,0.2917293151920961,0.7126287139269626,0.943868784190497,-0.5316540800401772,-0.2616513370666481,0.8479504399889013,0.4387972406774432,-0.189732414482013,0.928825149411503,0.1014693449896293,-1.0330965753962196,-1.0736615724747798,0,2017.0,4.0,6.0,1999.0,9.0,15.0
398,-0.3570880442845295,-0.2333649857397554,-0.0314577482158228,1.0,-0.1364836950414314,-0.1364836949573063,18.0,-0.4087872995324731,-0.889813654632681,-0.8470756391297408,0.2917293151920961,0.8371734614682261,0.5665594121197746,-0.5653785038153831,-0.9581714869021972,0.4601058179582984,-0.0974894674974386,0.6467923570387145,0.65325967845599,-0.035796730260958,-0.2847381805176361,-0.8683695383419444,0,2017.0,4.0,6.0,1997.0,8.0,15.0
48,1.2469191282343546,-0.0437028116844143,0.00631963087768,0.0,-0.5024581436883838,-0.5024581437861815,10.0,1.254303818122748,-0.6446900577820314,1.3425807722893677,0.2917293151920961,-1.0287473785992842,-0.9825052542103372,0.1431331869732374,-1.5011691434730523,-0.8847546579095629,-0.4248049365306615,1.5513907295006866,-0.9753222842751024,0.4065469206508166,0.1283272870766264,1.357773621080302,0,2017.0,4.0,6.0,1995.0,4.0,15.0
774,-0.0083908328673808,-0.7941743968555574,-0.3166121678608282,0.0,-0.2900006783434068,-0.2900006784166268,19.0,-1.0740237465945617,-0.139560249840003,0.2416814305037903,0.2917293151920961,0.1982757642837637,-0.4577532772946416,-0.4556953310431205,-0.9691663034293952,-0.4778259332316479,-0.5652497578763167,0.474848724647433,-0.3569647109885256,0.2865282594805748,1.602369221462679,0.1669528056359545,0,2017.0,4.0,6.0,1999.0,11.0,8.0
1009,1.6304860607932172,-1.3300121435491787,-1.4196982658763793,0.0,-0.522335191722849,-0.5223351916703604,7.0,0.9216855945917036,-0.8653891588258734,0.333962698859346,0.2917293151920961,-0.9911183802169428,-0.4803125705859139,-0.7030176695744815,0.0725366504899577,-0.4964237895598508,0.3843161310697636,1.0216457998207085,-0.6338378403051539,0.2572820201148691,-1.5361190597787848,0.2038066537155347,0,2017.0,4.0,6.0,2001.0,3.0,8.0
